area,source,year,common_name,sex,age,length,weight,gear
GOA,RACEBASE,2019,dusky rockfish,M,14,45,1.498,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,5,29,0.395,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,5,29,0.335,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,6,31,0.5,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,8,34,0.65,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,36,0.786,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,10,39,1.032,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,41,1.13,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,35,0.722,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,43,1.324,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,13,44,1.358,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,24,50,2.176,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,26,48,1.984,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,43,1.206,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,20,46,1.504,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,17,43,1.172,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,22,50,1.95,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,31,49,1.722,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,45,1.426,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,47,1.722,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,42,1.2,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,14,41,1.14,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,17,45,1.452,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,35,0.682,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,40,1.044,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,40,1.02,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,16,43,1.288,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,39,0.956,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,38,0.956,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,44,1.515,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,8,35,0.694,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,38,0.862,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,40,1.064,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,37,0.892,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,16,41,1.236,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,40,1.138,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,8,37,0.844,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,39,1.002,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,36,0.81,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,8,29,0.38,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,45,44,1.235,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,41,1.07,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,17,46,1.626,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,28,48,1.884,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,24,49,2.186,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,16,44,1.39,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,31,49,2.04,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,24,46,1.7,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,3,17,0.074,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,3,18,0.084,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,3,15,0.052,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,36,0.832,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,37,0.914,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,8,36,0.868,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,37,0.902,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,37,0.828,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,37,0.922,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,13,41,1.188,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,8,37,0.862,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,17,45,1.488,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,36,0.852,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,22,48,1.995,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,17,43,1.315,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,43,1.29,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,43,1.294,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,17,47,1.698,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,19,47,1.77,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,19,50,2.064,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,11,40,0.994,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,42,1.21,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,15,43,1.295,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,41,1.085,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,13,42,1.185,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,42,1.125,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,17,43,1.28,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,42,1.175,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,11,42,1.305,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,13,41,1.105,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,41,1.1,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,42,1.214,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,19,46,1.824,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,13,40,1.104,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,8,34,0.602,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,35,0.62,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,42,1.162,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,22,49,1.854,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,43,1.344,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,15,45,1.516,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,18,48,1.812,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,43,1.336,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,15,47,1.66,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,20,47,1.868,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,11,40,0.944,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,17,47,1.672,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,42,1.276,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,41,1.084,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,44,1.324,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,18,48,1.864,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,22,51,2.472,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,8,36,0.74,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,17,48,1.792,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,42,1.066,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,11,42,1.23,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,34,48,1.875,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,22,51,1.875,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,45,1.435,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,29,48,2.21,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,42,1.32,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,19,46,1.695,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,22,48,1.845,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,41,1.19,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,15,43,1.258,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,13,42,1.072,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,15,45,1.572,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,45,1.518,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,40,1.014,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,15,46,1.646,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,21,46,1.738,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,23,51,2.438,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,30,51,2.36,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,46,1.726,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,16,45,1.378,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,43,1.166,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,45,1.56,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,15,44,1.256,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,19,45,1.4,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,21,49,2.106,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,10,42,1.312,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,26,49,2.128,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,25,48,2.038,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,21,46,1.736,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,18,48,1.708,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,18,48,1.78,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,28,51,2.174,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,15,47,1.838,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,25,49,2.015,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,24,50,2.05,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,21,48,1.785,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,16,46,1.728,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,18,48,1.896,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,21,47,1.796,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,20,46,1.606,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,44,1.386,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,28,52,2.528,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,15,46,1.745,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,42,1.225,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,13,41,1.318,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,41,1.118,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,41,1.152,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,11,41,1.104,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,38,0.914,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,38,0.862,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,23,46,1.708,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,43,1.328,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,46,1.55,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,11,44,1.272,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,13,40,1.015,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,19,46,1.542,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,18,46,1.6,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,39,0.88,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,13,42,1.096,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,40,1.016,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,43,1.206,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,9,38,0.91,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,15,47,1.38,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,14,44,1.38,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,12,42,1.206,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,13,43,1.138,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,46,1.646,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,45,1.412,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,14,48,1.694,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,14,46,1.608,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,21,49,2.035,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,9,34,0.615,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,17,46,1.58,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,12,41,1.126,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,14,43,1.28,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,18,48,1.856,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,43,1.282,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,19,46,1.578,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,13,46,1.642,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,25,47,1.71,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,45,1.39,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,11,41,1.034,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,15,43,1.284,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,24,48,1.764,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,16,46,1.604,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,18,46,1.438,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,41,1.106,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,45,1.588,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,19,45,1.472,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,F,16,42,1.216,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,16,43,1.362,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,10,37,0.822,AFSC bottom trawl survey
GOA,RACEBASE,2019,dusky rockfish,M,17,41,1.194,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,8,24,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,9,24,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,9,25,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,11,25,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,10,26,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,11,26,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,13,26,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,13,26,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,13,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,13,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,14,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,16,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,16,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,12,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,13,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,14,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,15,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,15,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,15,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,15,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,14,31,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,12,26,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,12,26,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,12,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,13,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,11,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,12,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,15,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,15,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,15,29,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,12,30,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,12,30,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,18,30,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,13,31,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,31,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,31,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,31,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,16,31,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,17,31,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,13,32,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,21,33,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,15,34,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,13,26,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,13,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,30,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,14,27,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,M,14,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,10,25,NA,AFSC bottom trawl survey
GOA,RACEBASE,1978,harlequin rockfish,F,14,28,NA,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,18,30,0.288,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,26,29,0.296,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,14,26,0.216,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,15,27,0.266,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,8,31,0.498,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,26,0.23,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,4,17,0.06,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,12,25,0.194,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,26,26,0.21,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,10,27,0.256,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,26,0.23,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,26,0.216,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,9,24,0.174,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,23,0.172,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,9,26,0.204,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,7,21,0.126,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,26,0.226,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,11,25,0.222,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,25,0.19,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,16,24,0.164,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,14,24,0.172,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,7,20,0.096,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,24,0.18,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,23,0.142,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,9,20,0.108,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,7,21,0.114,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,11,21,0.134,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,13,25,0.214,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,18,26,0.238,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,10,25,0.204,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,18,26,0.25,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,8,23,0.152,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,12,25,0.244,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,15,27,0.282,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,6,21,0.132,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,21,0.126,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,23,0.172,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,22,0.154,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,23,0.146,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,22,0.16,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,6,19,0.082,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,9,22,0.152,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,18,26,0.252,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,6,19,0.078,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,17,27,0.272,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,14,24,0.174,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,7,22,0.136,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,26,0.216,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,26,0.222,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,25,0.228,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,12,29,0.298,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,10,25,0.182,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,6,18,0.07,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,6,18,0.078,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,4,15,0.04,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,3,15,0.036,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,5,16,0.06,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,10,22,0.144,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,M,29,30,0.39,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,9,25,0.214,AFSC bottom trawl survey
GOA,RACEBASE,1996,harlequin rockfish,F,6,21,0.11,AFSC bottom trawl survey
